index,cidade_india,data,tipo_cartao,tipo_despesa,genero_titular,valor
4758,Delhi,2013-12-28,Signature,entretenimento,M,239678
4759,Delhi,2015-01-06,Gold,mercado,F,9747
4760,Delhi,2014-09-03,Silver,entretenimento,M,27345
4761,Greater Mumbai,2014-05-01,Gold,combustivel,M,53756
4762,Delhi,2014-03-04,Signature,entretenimento,M,24937
4763,Delhi,2014-02-27,Silver,contas,M,28521
4764,Ahmedabad,2015-02-26,Platinum,contas,F,85339
4765,Bengaluru,2013-10-11,Gold,mercado,M,23448
4766,Delhi,2014-10-02,Signature,mercado,M,75033
4767,Greater Mumbai,2015-04-19,Platinum,contas,F,285254
4768,Greater Mumbai,2015-02-05,Gold,mercado,M,58887
4769,Greater Mumbai,2014-04-07,Gold,entretenimento,M,120546
4770,Ahmedabad,2014-04-28,Gold,alimentacao,M,39632
4771,Delhi,2014-08-18,Gold,entretenimento,F,241234
4772,Delhi,2014-07-16,Gold,alimentacao,F,276057
4773,Delhi,2014-05-23,Platinum,contas,M,68806
4774,Delhi,2014-01-19,Signature,mercado,F,188813
4775,Greater Mumbai,2014-07-16,Platinum,combustivel,M,68341
4776,Bengaluru,2013-10-15,Platinum,mercado,M,265874
4777,Ahmedabad,2014-04-29,Silver,contas,M,191477
4778,Ahmedabad,2014-02-14,Platinum,entretenimento,F,268598
4779,Greater Mumbai,2014-04-01,Silver,entretenimento,F,225017
4780,Ahmedabad,2014-08-21,Platinum,combustivel,F,246212
4781,Bengaluru,2015-01-11,Platinum,contas,M,176941
4782,Bengaluru,2014-07-06,Silver,entretenimento,M,148660
4783,Delhi,2014-05-30,Platinum,combustivel,M,97664
4784,Greater Mumbai,2014-03-05,Gold,entretenimento,M,145684
4785,Bengaluru,2014-06-21,Silver,contas,M,55894
4786,Greater Mumbai,2013-11-13,Gold,mercado,M,239149
4787,Greater Mumbai,2015-03-05,Signature,mercado,M,199950
4788,Greater Mumbai,2014-08-16,Silver,entretenimento,F,170835
4789,Bengaluru,2014-01-18,Gold,alimentacao,M,8328
4790,Bengaluru,2014-02-10,Gold,contas,F,181271
4791,Bengaluru,2014-04-07,Signature,entretenimento,F,39247
4792,Bengaluru,2013-12-21,Platinum,entretenimento,M,199288
4793,Delhi,2014-03-11,Platinum,alimentacao,F,56606
4794,Ahmedabad,2014-05-11,Signature,entretenimento,M,288843
4795,Delhi,2014-05-04,Gold,combustivel,F,178701
4796,Bengaluru,2015-05-03,Platinum,alimentacao,M,223404
4797,Delhi,2015-05-11,Signature,alimentacao,M,292980
4798,Bengaluru,2015-04-24,Gold,alimentacao,F,224782
4799,Bengaluru,2014-07-02,Gold,entretenimento,M,27267
4800,Ahmedabad,2014-12-15,Silver,contas,F,279110
4801,Delhi,2014-08-08,Silver,alimentacao,M,148733
4802,Delhi,2014-09-25,Silver,alimentacao,F,130664
4803,Greater Mumbai,2014-10-31,Signature,entretenimento,F,43616
4804,Delhi,2015-01-04,Silver,alimentacao,M,254028
4805,Bengaluru,2015-04-24,Gold,mercado,F,2628
4806,Bengaluru,2013-10-12,Platinum,entretenimento,M,193522
4807,Bengaluru,2014-08-07,Signature,combustivel,M,292066
4808,Ahmedabad,2014-07-29,Silver,entretenimento,M,270301
4809,Bengaluru,2015-02-05,Signature,entretenimento,M,23826
4810,Bengaluru,2015-05-07,Gold,combustivel,F,167615
4811,Delhi,2014-03-02,Silver,entretenimento,M,193906
4812,Delhi,2014-08-18,Platinum,alimentacao,F,244981
4813,Ahmedabad,2014-03-11,Silver,alimentacao,F,44908
4814,Greater Mumbai,2014-10-19,Silver,alimentacao,F,227797
4815,Bengaluru,2014-08-18,Platinum,contas,F,288011
4816,Greater Mumbai,2015-03-12,Silver,entretenimento,F,258791
4817,Delhi,2013-12-28,Silver,contas,M,263323
4818,Delhi,2014-03-17,Signature,mercado,M,203094
4819,Greater Mumbai,2015-03-05,Gold,alimentacao,M,45106
4820,Bengaluru,2014-07-26,Silver,mercado,F,18351
4821,Greater Mumbai,2013-10-12,Signature,entretenimento,F,37103
4822,Bengaluru,2014-03-13,Silver,alimentacao,F,141036
4823,Greater Mumbai,2013-12-21,Gold,contas,F,40116
4824,Greater Mumbai,2013-12-23,Signature,alimentacao,M,212380
4825,Ahmedabad,2015-03-21,Silver,contas,M,174230
4826,Greater Mumbai,2015-03-29,Platinum,combustivel,F,109583
4827,Bengaluru,2014-01-06,Gold,combustivel,M,158143
4828,Delhi,2013-12-27,Platinum,alimentacao,M,207467
4829,Delhi,2013-11-18,Silver,contas,F,249325
4830,Greater Mumbai,2013-11-27,Gold,combustivel,F,1310
4831,Greater Mumbai,2014-11-05,Signature,contas,F,222116
4832,Bengaluru,2014-09-23,Platinum,contas,F,207727
4833,Greater Mumbai,2014-09-22,Signature,contas,M,136662
4834,Greater Mumbai,2014-12-12,Platinum,entretenimento,F,86749
4835,Delhi,2015-01-20,Gold,alimentacao,M,51412
4836,Ahmedabad,2015-03-28,Gold,mercado,M,242667
4837,Ahmedabad,2013-11-16,Silver,entretenimento,F,101110
4838,Delhi,2014-02-04,Platinum,combustivel,F,78618
4839,Greater Mumbai,2014-02-21,Platinum,alimentacao,M,280521
4840,Greater Mumbai,2014-09-22,Gold,entretenimento,F,93147
4841,Ahmedabad,2014-02-17,Gold,alimentacao,M,282094
4842,Bengaluru,2014-09-13,Signature,combustivel,F,255815
4843,Greater Mumbai,2015-01-08,Silver,entretenimento,F,39195
4844,Delhi,2014-09-12,Gold,combustivel,F,117316
4845,Delhi,2015-01-16,Gold,combustivel,F,88930
4846,Bengaluru,2014-11-03,Platinum,combustivel,M,28865
4847,Ahmedabad,2014-08-19,Platinum,mercado,M,272227
4848,Ahmedabad,2014-05-25,Platinum,alimentacao,M,132373
4849,Greater Mumbai,2014-06-20,Signature,combustivel,M,139309
4850,Bengaluru,2014-03-03,Gold,alimentacao,F,44328
4851,Greater Mumbai,2014-02-17,Gold,entretenimento,F,71398
4852,Ahmedabad,2013-12-22,Platinum,mercado,F,198910
4853,Ahmedabad,2013-11-01,Platinum,entretenimento,F,89550
4854,Greater Mumbai,2014-09-05,Signature,combustivel,M,250356
4855,Bengaluru,2013-12-28,Gold,mercado,F,29531
4856,Bengaluru,2014-11-01,Gold,combustivel,F,172440
4857,Greater Mumbai,2014-11-16,Gold,alimentacao,M,228387
4858,Delhi,2015-01-22,Gold,combustivel,M,19193
4859,Ahmedabad,2013-12-07,Gold,combustivel,M,74175
4860,Ahmedabad,2014-01-13,Signature,mercado,M,30857
4861,Delhi,2015-01-18,Platinum,alimentacao,M,41731
4862,Ahmedabad,2014-08-01,Platinum,entretenimento,M,283211
4863,Bengaluru,2013-11-05,Platinum,entretenimento,M,111186
4864,Greater Mumbai,2014-04-21,Signature,alimentacao,M,12614
4865,Ahmedabad,2013-12-12,Signature,contas,F,92284
4866,Ahmedabad,2013-10-29,Signature,entretenimento,F,125517
4867,Delhi,2014-10-28,Platinum,mercado,F,2393
4868,Bengaluru,2014-06-07,Signature,mercado,F,115378
4869,Greater Mumbai,2014-03-11,Gold,entretenimento,M,200390
4870,Greater Mumbai,2014-08-17,Platinum,entretenimento,F,190575
4871,Delhi,2015-02-16,Gold,entretenimento,M,192587
4872,Delhi,2015-04-05,Gold,alimentacao,F,240664
4873,Delhi,2014-12-24,Silver,combustivel,M,108860
4874,Bengaluru,2015-03-10,Silver,alimentacao,M,19242
4875,Greater Mumbai,2013-12-02,Signature,entretenimento,M,120049
4876,Ahmedabad,2015-01-08,Platinum,mercado,F,121893
4877,Delhi,2015-02-06,Silver,contas,F,260347
4878,Greater Mumbai,2014-08-08,Gold,contas,M,241478
4879,Greater Mumbai,2015-03-04,Gold,contas,M,71949
4880,Delhi,2014-07-27,Silver,alimentacao,F,170945
4881,Delhi,2013-12-22,Signature,alimentacao,M,223891
4882,Ahmedabad,2014-04-29,Gold,entretenimento,M,245856
4883,Greater Mumbai,2014-09-11,Silver,entretenimento,F,82021
4884,Greater Mumbai,2014-11-22,Silver,mercado,M,221221
4885,Greater Mumbai,2015-03-19,Gold,alimentacao,F,284273
4886,Greater Mumbai,2015-04-10,Silver,contas,M,54814
4887,Greater Mumbai,2014-09-16,Platinum,mercado,F,219649
4888,Greater Mumbai,2014-12-10,Silver,combustivel,F,62964
4889,Ahmedabad,2013-12-01,Gold,alimentacao,F,261391
4890,Greater Mumbai,2014-03-15,Platinum,mercado,M,27395
4891,Ahmedabad,2015-05-16,Signature,mercado,F,212709
4892,Delhi,2014-03-17,Silver,mercado,F,294934
4893,Ahmedabad,2014-06-28,Silver,entretenimento,M,191608
4894,Greater Mumbai,2014-03-20,Gold,entretenimento,M,93385
4895,Ahmedabad,2014-05-16,Platinum,combustivel,M,43924
4896,Greater Mumbai,2014-11-30,Signature,alimentacao,M,270596
4897,Greater Mumbai,2015-04-26,Platinum,mercado,M,234231
4898,Greater Mumbai,2015-05-15,Silver,entretenimento,F,73287
4899,Delhi,2014-06-09,Silver,entretenimento,M,170609
4900,Greater Mumbai,2014-11-29,Platinum,entretenimento,F,35146
4901,Ahmedabad,2014-04-27,Silver,alimentacao,M,93599
4902,Bengaluru,2014-03-06,Gold,combustivel,F,59344
4903,Delhi,2014-08-22,Gold,mercado,F,178041
4904,Delhi,2014-06-23,Silver,entretenimento,F,60881
4905,Delhi,2014-09-18,Gold,alimentacao,M,122674
4906,Delhi,2015-02-16,Silver,combustivel,F,293919
4907,Delhi,2014-04-19,Platinum,alimentacao,M,90633
4908,Delhi,2014-04-15,Silver,entretenimento,M,105623
4909,Delhi,2014-05-11,Signature,alimentacao,F,200092
4910,Bengaluru,2014-06-16,Gold,combustivel,M,164101
4911,Delhi,2015-02-28,Gold,combustivel,F,277295
4912,Bengaluru,2013-11-01,Gold,mercado,F,250112
4913,Delhi,2015-01-08,Platinum,alimentacao,M,130761
4914,Greater Mumbai,2013-10-16,Platinum,combustivel,M,36807
4915,Bengaluru,2014-06-20,Platinum,contas,F,177903
4916,Delhi,2014-09-25,Silver,combustivel,M,223932
4917,Delhi,2014-12-07,Gold,mercado,M,123862
4918,Delhi,2014-02-07,Platinum,contas,M,280491
4919,Delhi,2014-01-04,Silver,combustivel,F,255777
4920,Ahmedabad,2014-09-02,Platinum,mercado,M,96297
4921,Greater Mumbai,2014-08-27,Silver,combustivel,M,38697
4922,Delhi,2014-05-24,Silver,contas,F,272424
4923,Bengaluru,2014-06-03,Platinum,contas,M,40611
4924,Bengaluru,2015-02-26,Gold,entretenimento,F,256924
4925,Delhi,2013-12-15,Gold,combustivel,M,73518
4926,Delhi,2014-12-13,Signature,contas,M,245045
4927,Delhi,2014-03-19,Signature,alimentacao,F,65381
4928,Ahmedabad,2013-11-02,Signature,mercado,F,247502
4929,Bengaluru,2015-03-30,Silver,combustivel,F,178209
4930,Bengaluru,2014-11-03,Gold,mercado,M,298449
4931,Delhi,2014-06-09,Platinum,alimentacao,M,242837
4932,Ahmedabad,2015-01-16,Signature,entretenimento,F,278868
4933,Delhi,2014-08-03,Gold,contas,M,191799
4934,Ahmedabad,2014-05-02,Platinum,contas,F,144913
4935,Bengaluru,2013-12-07,Platinum,entretenimento,M,177448
4936,Delhi,2015-02-13,Platinum,entretenimento,F,89855
4937,Bengaluru,2015-01-31,Gold,alimentacao,F,55295
4938,Greater Mumbai,2014-11-18,Gold,entretenimento,F,190805
4939,Ahmedabad,2014-10-24,Silver,mercado,F,47324
4940,Greater Mumbai,2014-06-28,Platinum,alimentacao,M,257336
4941,Ahmedabad,2014-10-30,Signature,mercado,F,202073
4942,Ahmedabad,2014-10-06,Signature,entretenimento,F,145357
4943,Delhi,2014-05-02,Platinum,mercado,M,169172
4944,Delhi,2014-11-24,Gold,contas,F,30953
4945,Delhi,2015-04-22,Platinum,entretenimento,M,250258
4946,Ahmedabad,2014-09-08,Platinum,contas,F,149847
4947,Greater Mumbai,2014-03-08,Platinum,contas,F,130409
4948,Ahmedabad,2014-11-07,Platinum,contas,F,70170
4949,Ahmedabad,2014-08-29,Signature,combustivel,F,57415
4950,Greater Mumbai,2015-05-04,Silver,mercado,M,50293
4951,Ahmedabad,2014-08-21,Platinum,combustivel,F,220119
4952,Greater Mumbai,2014-06-22,Silver,mercado,M,288617
4953,Delhi,2014-05-27,Platinum,combustivel,M,240869
4954,Ahmedabad,2014-05-23,Signature,alimentacao,M,287744
4955,Ahmedabad,2014-08-31,Signature,contas,F,130845
4956,Ahmedabad,2015-01-24,Signature,mercado,M,178220
4957,Ahmedabad,2014-12-08,Platinum,mercado,F,127041
4958,Delhi,2014-09-19,Signature,alimentacao,M,66725
4959,Bengaluru,2015-02-20,Gold,combustivel,M,228471
4960,Ahmedabad,2014-04-26,Platinum,contas,M,134958
4961,Delhi,2014-08-13,Gold,entretenimento,M,240656
4962,Greater Mumbai,2014-09-03,Gold,alimentacao,M,27506
4963,Greater Mumbai,2014-07-10,Signature,mercado,F,71711
4964,Delhi,2015-03-26,Gold,alimentacao,F,243426
4965,Bengaluru,2014-03-14,Signature,mercado,M,24097
4966,Delhi,2015-01-28,Platinum,entretenimento,F,266618
4967,Delhi,2014-11-10,Signature,alimentacao,M,261855
4968,Delhi,2015-01-09,Silver,entretenimento,M,216995
4969,Ahmedabad,2014-01-07,Platinum,entretenimento,F,137538
4970,Ahmedabad,2013-10-04,Silver,entretenimento,F,17168
4971,Delhi,2014-12-13,Gold,contas,F,105312
4972,Bengaluru,2014-09-28,Silver,mercado,F,259884
4973,Greater Mumbai,2015-01-22,Signature,mercado,F,144410
4974,Ahmedabad,2013-11-10,Platinum,combustivel,M,45027
4975,Delhi,2014-08-05,Gold,alimentacao,M,172168
4976,Delhi,2014-02-26,Signature,alimentacao,F,270921
4977,Bengaluru,2014-04-07,Signature,contas,F,57907
4978,Delhi,2013-10-20,Gold,combustivel,M,218541
4979,Bengaluru,2014-11-15,Platinum,combustivel,M,189598
4980,Greater Mumbai,2014-05-26,Gold,entretenimento,M,64509
4981,Delhi,2015-05-16,Signature,contas,M,96674
4982,Ahmedabad,2014-10-30,Platinum,mercado,M,2998
4983,Greater Mumbai,2014-10-01,Gold,mercado,F,3135
4984,Ahmedabad,2015-04-27,Gold,alimentacao,M,203247
4985,Greater Mumbai,2015-03-13,Gold,entretenimento,M,149575
4986,Ahmedabad,2014-08-02,Platinum,contas,F,223853
4987,Delhi,2015-03-04,Platinum,entretenimento,F,95386
4988,Ahmedabad,2013-10-14,Signature,combustivel,M,237189
4989,Greater Mumbai,2014-02-11,Gold,entretenimento,F,259064
4990,Greater Mumbai,2014-05-02,Silver,entretenimento,F,35528
4991,Greater Mumbai,2015-05-24,Signature,entretenimento,F,162669
4992,Delhi,2014-08-23,Silver,entretenimento,M,9645
4993,Bengaluru,2013-11-07,Silver,mercado,M,233078
4994,Bengaluru,2014-11-07,Silver,mercado,F,189477
4995,Bengaluru,2015-03-23,Silver,mercado,M,8292
4996,Greater Mumbai,2014-01-21,Platinum,alimentacao,F,265978
4997,Bengaluru,2014-06-29,Signature,contas,M,221562
4998,Bengaluru,2014-01-26,Silver,contas,F,287543
4999,Greater Mumbai,2014-10-02,Signature,alimentacao,M,126063
5000,Bengaluru,2013-11-29,Silver,entretenimento,M,76361
5001,Ahmedabad,2014-03-09,Platinum,entretenimento,F,138749
5002,Delhi,2013-12-10,Platinum,contas,M,142276
5003,Greater Mumbai,2014-04-17,Platinum,entretenimento,M,29971
5004,Bengaluru,2014-05-22,Silver,contas,F,45639
5005,Ahmedabad,2015-02-07,Gold,combustivel,F,284056
5006,Bengaluru,2014-09-03,Signature,alimentacao,M,174570
5007,Greater Mumbai,2014-10-14,Gold,alimentacao,F,200073
5008,Ahmedabad,2014-12-18,Platinum,combustivel,M,67531
5009,Delhi,2014-06-20,Silver,combustivel,M,2215
5010,Delhi,2015-02-22,Signature,entretenimento,F,251907
5011,Delhi,2014-04-01,Signature,combustivel,F,32975
5012,Bengaluru,2015-01-07,Gold,contas,F,291275
5013,Bengaluru,2015-04-29,Signature,alimentacao,M,40861
5014,Ahmedabad,2014-01-15,Signature,contas,M,239456
5015,Delhi,2014-02-06,Platinum,mercado,M,127893
5016,Delhi,2015-01-02,Signature,alimentacao,F,154073
5017,Greater Mumbai,2013-10-30,Silver,entretenimento,M,38504
5018,Greater Mumbai,2013-11-20,Gold,entretenimento,F,64282
5019,Greater Mumbai,2014-03-11,Platinum,combustivel,F,164200
5020,Ahmedabad,2013-12-17,Gold,contas,M,3386
5021,Delhi,2015-02-07,Gold,entretenimento,F,255680
5022,Greater Mumbai,2014-11-23,Gold,alimentacao,M,200007
5023,Bengaluru,2015-03-10,Gold,combustivel,M,173553
5024,Greater Mumbai,2014-02-13,Signature,contas,F,264936
5025,Delhi,2015-03-27,Platinum,contas,F,33272
5026,Bengaluru,2014-12-27,Signature,combustivel,M,78442
5027,Delhi,2014-07-13,Silver,mercado,F,129130
5028,Ahmedabad,2014-05-15,Signature,mercado,F,296168
5029,Greater Mumbai,2013-11-23,Platinum,alimentacao,M,58915
5030,Delhi,2013-11-01,Silver,entretenimento,F,254156
5031,Ahmedabad,2013-10-09,Signature,alimentacao,F,20408
5032,Bengaluru,2015-05-25,Platinum,combustivel,M,167042
5033,Ahmedabad,2014-09-15,Gold,contas,M,173818
5034,Delhi,2014-05-19,Platinum,entretenimento,F,242394
5035,Delhi,2013-12-22,Signature,mercado,F,32441
5036,Bengaluru,2013-11-18,Gold,contas,F,242288
5037,Ahmedabad,2014-06-27,Gold,contas,M,47509
5038,Ahmedabad,2013-12-04,Silver,mercado,F,83531
5039,Delhi,2015-01-16,Platinum,contas,M,200728
5040,Bengaluru,2014-09-08,Signature,entretenimento,M,78691
5041,Bengaluru,2015-02-02,Signature,entretenimento,F,88156
5042,Delhi,2013-12-24,Signature,mercado,F,142698
5043,Bengaluru,2015-02-12,Gold,alimentacao,M,297842
5044,Bengaluru,2015-03-07,Platinum,entretenimento,M,233099
5045,Greater Mumbai,2015-02-03,Signature,mercado,M,11516
5046,Ahmedabad,2014-09-21,Gold,mercado,F,38521
5047,Greater Mumbai,2014-12-06,Platinum,combustivel,F,205539
5048,Delhi,2014-10-04,Gold,mercado,F,11379
5049,Greater Mumbai,2013-12-25,Signature,combustivel,F,262459
5050,Delhi,2015-01-23,Platinum,entretenimento,F,163604
5051,Delhi,2014-07-31,Silver,combustivel,F,236202
5052,Delhi,2014-07-04,Signature,contas,F,229937
5053,Delhi,2014-12-10,Signature,contas,F,263528
5054,Bengaluru,2014-11-04,Signature,mercado,M,177198
5055,Ahmedabad,2015-01-08,Gold,contas,M,245460
5056,Greater Mumbai,2015-01-12,Signature,entretenimento,M,203309
5057,Bengaluru,2013-10-11,Signature,contas,F,182330
5058,Ahmedabad,2014-12-16,Gold,alimentacao,F,274624
5059,Delhi,2015-04-26,Gold,alimentacao,F,223541
5060,Ahmedabad,2015-03-04,Platinum,alimentacao,M,175059
5061,Greater Mumbai,2015-04-15,Signature,mercado,M,68618
5062,Ahmedabad,2014-07-18,Signature,alimentacao,M,101495
5063,Delhi,2013-11-11,Gold,combustivel,M,258034
5064,Greater Mumbai,2013-12-08,Gold,mercado,M,93823
5065,Greater Mumbai,2013-12-31,Platinum,alimentacao,M,256335
5066,Ahmedabad,2014-12-12,Platinum,combustivel,M,43230
5067,Greater Mumbai,2013-12-08,Gold,alimentacao,F,27156
5068,Delhi,2014-08-11,Platinum,entretenimento,M,263221
5069,Delhi,2013-10-15,Platinum,mercado,M,137925
5070,Greater Mumbai,2014-01-07,Gold,alimentacao,M,63211
5071,Delhi,2014-01-20,Gold,mercado,M,54337
5072,Delhi,2013-10-14,Silver,contas,M,185861
5073,Greater Mumbai,2015-05-06,Gold,contas,F,92895
5074,Greater Mumbai,2014-07-02,Silver,entretenimento,F,225595
5075,Delhi,2014-01-28,Signature,entretenimento,F,114523
5076,Greater Mumbai,2015-01-10,Silver,contas,M,67576
5077,Delhi,2015-04-15,Signature,combustivel,M,69333
5078,Greater Mumbai,2014-08-28,Silver,mercado,F,124896
5079,Bengaluru,2014-02-08,Silver,contas,F,92794
5080,Greater Mumbai,2014-02-08,Gold,combustivel,M,130982
5081,Delhi,2015-04-05,Signature,mercado,M,116802
5082,Greater Mumbai,2015-04-16,Gold,mercado,M,181921
5083,Delhi,2014-07-19,Signature,contas,M,248399
5084,Greater Mumbai,2014-02-19,Silver,entretenimento,M,278038
5085,Bengaluru,2013-10-21,Gold,combustivel,F,150431
5086,Ahmedabad,2015-01-04,Silver,mercado,F,69556
5087,Bengaluru,2015-02-03,Platinum,contas,F,298870
5088,Greater Mumbai,2014-06-02,Gold,mercado,F,4732
5089,Bengaluru,2014-11-13,Silver,combustivel,M,263803
5090,Bengaluru,2014-09-27,Silver,contas,F,168736
5091,Ahmedabad,2013-12-19,Silver,alimentacao,F,15694
5092,Bengaluru,2015-03-19,Silver,contas,F,153334
5093,Greater Mumbai,2013-12-01,Gold,entretenimento,M,129822
5094,Ahmedabad,2014-05-21,Silver,contas,F,216543
5095,Delhi,2014-12-06,Gold,combustivel,M,296286
5096,Ahmedabad,2014-01-07,Gold,alimentacao,M,263785
5097,Greater Mumbai,2014-03-03,Signature,alimentacao,F,149618
5098,Greater Mumbai,2015-02-20,Silver,contas,M,229431
5099,Bengaluru,2014-02-27,Platinum,mercado,M,148330
5100,Bengaluru,2014-04-15,Silver,entretenimento,M,249348
5101,Greater Mumbai,2014-05-06,Gold,contas,M,169990
5102,Bengaluru,2014-09-30,Silver,entretenimento,M,109721
5103,Bengaluru,2014-09-14,Silver,alimentacao,M,206115
5104,Ahmedabad,2015-03-25,Signature,entretenimento,M,115117
5105,Ahmedabad,2014-04-02,Platinum,mercado,M,182098
5106,Greater Mumbai,2015-01-09,Gold,combustivel,M,292654
5107,Delhi,2014-03-20,Platinum,alimentacao,M,99446
5108,Bengaluru,2014-10-10,Signature,combustivel,F,209564
5109,Delhi,2013-10-29,Signature,contas,F,48176
5110,Greater Mumbai,2013-11-28,Platinum,mercado,F,133180
5111,Greater Mumbai,2014-04-23,Platinum,entretenimento,M,46361
5112,Ahmedabad,2015-01-30,Silver,mercado,F,94948
5113,Ahmedabad,2015-01-11,Signature,alimentacao,M,39908
5114,Ahmedabad,2015-01-13,Platinum,entretenimento,M,37350
5115,Bengaluru,2014-12-02,Gold,mercado,F,165928
5116,Delhi,2014-11-27,Silver,mercado,F,125764
5117,Delhi,2013-10-25,Silver,entretenimento,M,233984
5118,Greater Mumbai,2013-12-23,Platinum,entretenimento,M,264802
5119,Bengaluru,2014-05-21,Silver,combustivel,F,140221
5120,Delhi,2014-01-18,Silver,entretenimento,M,293272
5121,Greater Mumbai,2014-07-26,Silver,entretenimento,M,179924
5122,Greater Mumbai,2014-12-21,Platinum,alimentacao,M,152109
5123,Greater Mumbai,2014-03-11,Gold,alimentacao,F,294381
5124,Greater Mumbai,2014-07-23,Silver,combustivel,M,110778
5125,Delhi,2015-04-04,Gold,combustivel,M,152157
5126,Greater Mumbai,2014-02-07,Silver,alimentacao,M,182214
5127,Greater Mumbai,2014-07-06,Gold,entretenimento,M,108199
5128,Greater Mumbai,2013-11-05,Signature,alimentacao,M,288390
5129,Ahmedabad,2015-04-27,Gold,mercado,F,118176
5130,Delhi,2014-03-23,Silver,alimentacao,M,204604
5131,Delhi,2013-12-06,Signature,mercado,M,239209
5132,Ahmedabad,2015-01-29,Platinum,contas,M,226908
5133,Delhi,2014-06-06,Platinum,alimentacao,F,89742
5134,Bengaluru,2014-04-11,Signature,entretenimento,F,2469
5135,Ahmedabad,2013-12-24,Gold,alimentacao,F,298250
5136,Delhi,2015-02-10,Platinum,contas,M,143828
5137,Ahmedabad,2014-02-18,Platinum,mercado,M,21337
5138,Bengaluru,2014-10-16,Signature,entretenimento,M,44937
5139,Greater Mumbai,2014-02-09,Silver,contas,M,205380
5140,Ahmedabad,2014-05-21,Gold,alimentacao,F,14277
5141,Greater Mumbai,2014-11-05,Gold,contas,M,226017
5142,Delhi,2013-10-14,Signature,contas,F,290065
5143,Ahmedabad,2015-03-30,Platinum,mercado,M,93015
5144,Greater Mumbai,2014-09-03,Gold,entretenimento,F,133234
5145,Delhi,2014-10-24,Silver,combustivel,F,31694
5146,Delhi,2013-10-08,Signature,contas,F,117144
5147,Bengaluru,2014-03-24,Signature,entretenimento,M,214433
5148,Ahmedabad,2014-03-04,Silver,contas,F,250085
5149,Ahmedabad,2013-12-01,Signature,alimentacao,F,237938
5150,Greater Mumbai,2014-08-18,Gold,contas,M,169137
5151,Bengaluru,2014-04-20,Platinum,combustivel,M,27278
5152,Delhi,2013-11-07,Platinum,contas,M,156518
